0.000000	0.000000
0.100000	0.007960
0.200000	0.062724
0.300000	0.206353
0.400000	0.471583
0.500000	0.877583
0.600000	1.426180
0.700000	2.098727
0.800000	2.853711
0.900000	3.625229
1.000000	4.322418
1.100000	0.263662
1.200000	0.377408
1.300000	0.493389
1.400000	0.610832
1.500000	0.728905
1.600000	0.846735
1.700000	0.963422
1.800000	1.078054
1.900000	1.189720
2.000000	1.297520
